DDI,no.,FisherMode,method,isTest,accuracy,precision,recall
ATP-synt_int_ATP-synt_ab,170,FisherM1,DL_U,True,0.94999999999999996,0.82608695652173902,0.875
ATP-synt_int_ATP-synt_ab,171,FisherM1,SVM,True,0.5,0.5714285714285714,0.5625
ATP-synt_int_ATP-synt_ab,171,FisherM1,SVM,False,0.60802469135802473,0.5794117647058824,0.58333333333333337
ATP-synt_int_ATP-synt_ab,171,FisherM1,DL,False,0.90000000000000002,0.83333333333333348,0.85567010309278346
ATP-synt_int_ATP-synt_ab,171,FisherM1,DL,True,0.625,0.7142857142857143,0.6875
ATP-synt_int_ATP-synt_ab,171,FisherM1,DL_U,False,0.94999999999999996,0.76305220883534153,0.82216494845360821
ATP-synt_int_ATP-synt_ab,171,FisherM1,DL_U,True,0.75,0.66666666666666663,0.6875
ATP-synt_int_ATP-synt_ab,172,FisherM1,SVM,True,0.66666666666666663,0.54545454545454541,0.55555555555555558
ATP-synt_int_ATP-synt_ab,172,FisherM1,SVM,False,0.59765625,0.59999999999999998,0.599609375
ATP-synt_int_ATP-synt_ab,172,FisherM1,DL,False,0.88435374149659862,0.84967320261437906,0.86970684039087953
ATP-synt_int_ATP-synt_ab,172,FisherM1,DL,True,0.77777777777777779,0.77777777777777779,0.77777777777777779
ATP-synt_int_ATP-synt_ab,172,FisherM1,DL_U,False,0.95918367346938771,0.91558441558441561,0.93811074918566772
ATP-synt_int_ATP-synt_ab,172,FisherM1,DL_U,True,0.77777777777777779,1.0,0.88888888888888884
ATP-synt_int_ATP-synt_ab,173,FisherM1,SVM,True,0.36363636363636365,0.80000000000000004,0.63636363636363635
ATP-synt_int_ATP-synt_ab,173,FisherM1,SVM,False,0.50568181818181823,0.53453453453453459,0.53267045454545459
ATP-synt_int_ATP-synt_ab,173,FisherM1,DL,False,0.97142857142857142,0.89867841409691629,0.93127962085308058
ATP-synt_int_ATP-synt_ab,173,FisherM1,DL,True,0.81818181818181823,0.52941176470588236,0.54545454545454541
ATP-synt_int_ATP-synt_ab,173,FisherM1,DL_U,False,0.919047619047619,0.90186915887850472,0.90995260663507105
ATP-synt_int_ATP-synt_ab,173,FisherM1,DL_U,True,0.63636363636363635,0.53846153846153844,0.54545454545454541
ATP-synt_int_ATP-synt_ab,174,FisherM1,SVM,True,0.42857142857142855,0.5,0.5
ATP-synt_int_ATP-synt_ab,174,FisherM1,SVM,False,0.41666666666666669,0.52742616033755274,0.52166666666666661
ATP-synt_int_ATP-synt_ab,174,FisherM1,DL,False,0.94915254237288138,0.93333333333333324,0.94166666666666665
ATP-synt_int_ATP-synt_ab,174,FisherM1,DL,True,0.9285714285714286,1.0,0.9642857142857143
ATP-synt_int_ATP-synt_ab,174,FisherM1,DL_U,False,0.96610169491525422,0.92934782608695654,0.94722222222222219
ATP-synt_int_ATP-synt_ab,174,FisherM1,DL_U,True,1.0,0.93333333333333335,0.9642857142857143
ATP-synt_int_ATP-synt_ab,175,FisherM1,SVM,True,0.5714285714285714,0.54545454545454541,0.54761904761904767
ATP-synt_int_ATP-synt_ab,175,FisherM1,SVM,False,0.61095100864553309,0.59887005649717517,0.60086455331412103
ATP-synt_int_ATP-synt_ab,175,FisherM1,DL,False,0.97222222222222221,0.94170403587443952,0.95432692307692313
ATP-synt_int_ATP-synt_ab,175,FisherM1,DL,True,0.90476190476190477,0.82608695652173925,0.8571428571428571
ATP-synt_int_ATP-synt_ab,175,FisherM1,DL_U,False,0.98611111111111116,0.93832599118942728,0.95913461538461542
ATP-synt_int_ATP-synt_ab,175,FisherM1,DL_U,True,0.95238095238095233,0.90909090909090906,0.9285714285714286
ATP-synt_int_ATP-synt_ab,176,FisherM1,SVM,True,0.33333333333333331,0.5,0.5
ATP-synt_int_ATP-synt_ab,176,FisherM1,SVM,False,0.45229681978798586,0.51821862348178138,0.51590106007067138
ATP-synt_int_ATP-synt_ab,176,FisherM1,DL,False,0.94219653179190754,0.94219653179190754,0.94100294985250732
ATP-synt_int_ATP-synt_ab,176,FisherM1,DL,True,1.0,0.59999999999999998,0.66666666666666663
ATP-synt_int_ATP-synt_ab,176,FisherM1,DL_U,False,0.97109826589595372,0.875,0.91445427728613571
ATP-synt_int_ATP-synt_ab,176,FisherM1,DL_U,True,1.0,0.59999999999999998,0.66666666666666663
ATP-synt_int_ATP-synt_ab,177,FisherM1,SVM,True,0.625,0.41666666666666669,0.375
ATP-synt_int_ATP-synt_ab,177,FisherM1,SVM,False,0.60923076923076924,0.59638554216867468,0.59846153846153849
ATP-synt_int_ATP-synt_ab,177,FisherM1,DL,False,0.92820512820512824,0.9095477386934675,0.91794871794871791
ATP-synt_int_ATP-synt_ab,177,FisherM1,DL,True,0.875,0.63636363636363635,0.6875
ATP-synt_int_ATP-synt_ab,177,FisherM1,DL_U,False,0.93333333333333335,0.93814432989690721,0.9358974358974359
ATP-synt_int_ATP-synt_ab,177,FisherM1,DL_U,True,1.0,0.61538461538461542,0.6875
ATP-synt_int_ATP-synt_ab,178,FisherM1,SVM,True,0.25,1.0,0.625
ATP-synt_int_ATP-synt_ab,178,FisherM1,SVM,False,0.53973509933774833,0.58214285714285718,0.57615894039735094
ATP-synt_int_ATP-synt_ab,178,FisherM1,DL,False,0.83977900552486184,0.98064516129032264,0.91160220994475138
ATP-synt_int_ATP-synt_ab,178,FisherM1,DL,True,0.375,0.5,0.5
ATP-synt_int_ATP-synt_ab,178,FisherM1,DL_U,False,0.98342541436464093,0.97267759562841538,0.97790055248618779
ATP-synt_int_ATP-synt_ab,178,FisherM1,DL_U,True,0.375,0.59999999999999998,0.5625
