DDI,no.,FisherMode,method,isTest,accuracy,precision,recall
AICARFT_IMPCHas_int_MGS,48,FisherM1,SVM,True,0.54285714285714282,0.51351351351351349,0.51428571428571423
AICARFT_IMPCHas_int_MGS,48,FisherM1,SVM,False,0.590032154340836,0.53034682080924855,0.53301127214170696
AICARFT_IMPCHas_int_MGS,48,FisherM1,DL,False,0.94653465346534649,0.94280078895463515,0.94360523665659612
AICARFT_IMPCHas_int_MGS,48,FisherM1,DL,True,0.94285714285714284,0.90410958904109584,0.92142857142857137
AICARFT_IMPCHas_int_MGS,48,FisherM1,DL_U,False,0.94653465346534649,0.94094488188976377,0.94259818731117828
AICARFT_IMPCHas_int_MGS,48,FisherM1,DL_U,True,0.94285714285714284,0.86842105263157898,0.90000000000000002
AICARFT_IMPCHas_int_MGS,49,FisherM1,SVM,True,0.50649350649350644,0.48750000000000004,0.48701298701298701
AICARFT_IMPCHas_int_MGS,49,FisherM1,SVM,False,0.54700854700854706,0.56140350877192979,0.55730659025787965
AICARFT_IMPCHas_int_MGS,49,FisherM1,DL,False,0.88405797101449279,0.9242424242424242,0.90681003584229392
AICARFT_IMPCHas_int_MGS,49,FisherM1,DL,True,0.8441558441558441,0.76470588235294112,0.79220779220779225
AICARFT_IMPCHas_int_MGS,49,FisherM1,DL_U,False,0.90579710144927539,0.92936802973977684,0.91935483870967738
AICARFT_IMPCHas_int_MGS,49,FisherM1,DL_U,True,0.87012987012987009,0.74444444444444446,0.7857142857142857
AICARFT_IMPCHas_int_MGS,50,FisherM1,SVM,True,0.5714285714285714,0.80000000000000004,0.7142857142857143
AICARFT_IMPCHas_int_MGS,50,FisherM1,SVM,False,0.62208067940552014,0.57338551859099807,0.57961783439490444
AICARFT_IMPCHas_int_MGS,50,FisherM1,DL,False,0.95923913043478259,0.8465227817745804,0.89508632138114208
AICARFT_IMPCHas_int_MGS,50,FisherM1,DL,True,1.0,1.0,1.0
AICARFT_IMPCHas_int_MGS,50,FisherM1,DL_U,False,0.77989130434782605,0.94098360655737701,0.86852589641434264
AICARFT_IMPCHas_int_MGS,50,FisherM1,DL_U,True,0.7142857142857143,1.0,0.8571428571428571
AICARFT_IMPCHas_int_MGS,51,FisherM1,SVM,True,0.55555555555555558,0.83333333333333337,0.72222222222222221
AICARFT_IMPCHas_int_MGS,51,FisherM1,SVM,False,0.56262833675564683,0.55353535353535355,0.55349794238683125
AICARFT_IMPCHas_int_MGS,51,FisherM1,DL,False,0.92030848329048842,0.9445910290237467,0.93307593307593306
AICARFT_IMPCHas_int_MGS,51,FisherM1,DL,True,0.77777777777777779,0.875,0.83333333333333337
AICARFT_IMPCHas_int_MGS,51,FisherM1,DL_U,False,0.98457583547557836,0.79791666666666672,0.86743886743886744
AICARFT_IMPCHas_int_MGS,51,FisherM1,DL_U,True,0.88888888888888884,0.88888888888888884,0.88888888888888884
AICARFT_IMPCHas_int_MGS,52,FisherM1,SVM,True,0.54666666666666663,0.56164383561643838,0.56000000000000005
AICARFT_IMPCHas_int_MGS,52,FisherM1,SVM,False,0.5415986949429038,0.58347978910369069,0.57679738562091498
AICARFT_IMPCHas_int_MGS,52,FisherM1,DL,False,0.95171026156941652,0.93110236220472442,0.93973442288049025
AICARFT_IMPCHas_int_MGS,52,FisherM1,DL,True,0.93333333333333335,0.85365853658536572,0.88666666666666671
AICARFT_IMPCHas_int_MGS,52,FisherM1,DL_U,False,0.9617706237424547,0.9035916824196597,0.92849846782431056
