no.,method,isTest,recall,precision,accuracy
6,SAE_S_SVM_POLY,True,0.7555803571428571,0.59464207290294246,0.61983240223463687
6,SAE_S_SVM_POLY,False,0.77049754730203224,0.59057338525580771,0.61943425877422731
7,SVM,True,0.49561403508771928,0.53364817001180642,0.52513190780338792
7,SVM,False,0.57468662952646243,0.59931009440813365,0.59635416666666663
7,SVM_RBF,True,0.3294956140350877,0.90785498489425986,0.64343237989447377
7,SVM_RBF,False,1.0,1.0,1.0
7,SVM_POLY,True,0.63651315789473684,0.90069821567106279,0.78033879477922796
7,SVM_POLY,False,0.78847493036211702,0.98714036617262424,0.88940972222222225
7,Log,True,0.55866228070175439,0.55805038335158819,0.55234657039711188
7,Log,False,0.67983983286908078,0.66468085106382979,0.66935763888888888
7,DL,True,0.87828947368421051,0.89347462353597318,0.8853096362121633
7,DL,False,1.0,1.0,1.0
7,SAE_SVM,True,0.65186403508771928,0.6635044642857143,0.65620660927520136
7,SAE_SVM,False,0.6915041782729805,0.6837665691168876,0.68671875000000004
7,SAE_SVM_RBF,True,0.79660087719298245,0.766754617414248,0.77422938072757563
7,SAE_SVM_RBF,False,0.80188022284122562,0.7780405405405405,0.78715277777777781
7,SAE_SVM_POLY,True,0.73355263157894735,0.60134831460674154,0.61871702304915299
7,SAE_SVM_POLY,False,0.73555013927576607,0.60357142857142854,0.62725694444444446
7,DL_S,True,0.89967105263157898,0.90662983425414378,0.90224937517356285
7,DL_S,False,1.0,1.0,1.0
7,SAE_S_SVM,True,0.63267543859649122,0.57642357642357644,0.57845043043598998
7,SAE_S_SVM,False,0.66991643454038996,0.59172689527910194,0.6049479166666667
7,SAE_S_SVM_RBF,True,0.83333333333333337,0.76190476190476186,0.78367120244376565
7,SAE_S_SVM_RBF,False,0.83321727019498604,0.77007240547063571,0.79279513888888886
7,SAE_S_SVM_POLY,True,0.74671052631578949,0.60425909494232477,0.62399333518467093
7,SAE_S_SVM_POLY,False,0.74373259052924789,0.60390161153519928,0.62899305555555551
8,SVM,True,0.51642935377875132,0.54477180820335069,0.54319300164024054
8,SVM,False,0.58310439560439564,0.60707901322845903,0.60468296017774736
8,SVM_RBF,True,0.36363636363636365,0.91083676268861458,0.66457080371787858
8,SVM_RBF,False,1.0,1.0,1.0
8,SVM_POLY,True,0.62924424972617743,0.88589051657671547,0.7744669218151996
8,SVM_POLY,False,0.78674450549450547,0.98686194270945515,0.88865151256195518
8,Log,True,0.5750273822562979,0.55643879173290933,0.5590486604702023
8,Log,False,0.6741071428571429,0.65324459234608989,0.6597162878140489
8,DL,True,0.87130339539978097,0.88095238095238082,0.87698195735374518
8,DL,False,1.0,1.0,1.0
8,SAE_SVM,True,0.68510405257393214,0.66471838469713074,0.67031164570803714
8,SAE_SVM,False,0.67239010989010994,0.67273664318845561,0.67415826354469321
8,SAE_SVM_RBF,True,0.76506024096385539,0.75636166756903089,0.75970475669764903
8,SAE_SVM_RBF,False,0.78622939560439564,0.77074566571284298,0.77721756964621436
8,SAE_SVM_POLY,True,0.72562979189485211,0.59846431797651312,0.62001093493712411
8,SAE_SVM_POLY,False,0.72664835164835162,0.59689703808180539,0.61972312425226461
8,DL_S,True,0.89430449069003282,0.90722222222222226,0.90158556588299621
8,DL_S,False,1.0,1.0,1.0
8,SAE_S_SVM,True,0.63855421686746983,0.572972972972973,0.58201202843083655
8,SAE_S_SVM,False,0.66140109890109888,0.59197786998616875,0.60459750470005125
8,SAE_S_SVM_RBF,True,0.81763417305585984,0.76958762886597942,0.78676872607982506
8,SAE_S_SVM_RBF,False,0.84048763736263732,0.77550697084917619,0.79952144932490177
8,SAE_S_SVM_POLY,True,0.72782037239868569,0.59810981098109806,0.62001093493712411
8,SAE_S_SVM_POLY,False,0.72664835164835162,0.59572072072072069,0.61852674756451886
9,SVM,True,0.51173184357541901,0.52947976878612713,0.53072004448151233
9,SVM,False,0.59649427282193679,0.59618386816999136,0.59567257559958287
9,SVM_RBF,True,0.39385474860335196,0.89240506329113922,0.67472894078398671
9,SVM_RBF,False,1.0,1.0,1.0
9,SVM_POLY,True,0.69497206703910619,0.87053883834849544,0.79677509035307204
9,SVM_POLY,False,0.86185352308226315,0.97852216748768472,0.92135905457073342
9,Log,True,0.56256983240223468,0.54081632653061229,0.5446205170975813
9,Log,False,0.69784796945505034,0.66661140583554379,0.67396593673965932
9,DL,True,0.87486033519553075,0.86423841059602657,0.86933555740895185
9,DL,False,1.0,0.99982647926427204,0.9999131039277025
9,SAE_SVM,True,0.66592178770949717,0.65101037684325502,0.65610230747845422
9,SAE_SVM,False,0.69402985074626866,0.67357251136937846,0.67839763642683348
9,SAE_SVM_RBF,True,0.78770949720670391,0.74682203389830504,0.76146788990825687
9,SAE_SVM_RBF,False,0.8094411662617147,0.77642750124854332,0.78788668752172397
9,SAE_SVM_POLY,True,0.73463687150837986,0.58006175562417295,0.60328051153739226
9,SAE_SVM_POLY,False,0.74540090246442203,0.59894017570771163,0.62261035801181785
9,DL_S,True,0.88379888268156426,0.90867317633543943,0.89797053099805391
9,DL_S,False,0.99965289829920168,1.0,0.99982620785540488
9,SAE_S_SVM,True,0.64972067039106141,0.56102267245537862,0.57269947178204061
9,SAE_S_SVM,False,0.67441860465116277,0.58550549947265329,0.59793187347931875
9,SAE_S_SVM_RBF,True,0.83407821229050283,0.7391089108910891,0.7709202112871838
9,SAE_S_SVM_RBF,False,0.85855605692467896,0.76543400897416047,0.79744525547445255
9,SAE_S_SVM_POLY,True,0.73575418994413411,0.56939040207522695,0.59160411453989437
9,SAE_S_SVM_POLY,False,0.7572023602915654,0.59279891304347831,0.61800486618004868
10,SVM,True,0.52197802197802201,0.52807115063924404,0.524218101300858
10,SVM,False,0.57647882394119709,0.59522949042284057,0.59688581314878897
10,SVM_RBF,True,0.25549450549450547,0.9189723320158103,0.61361749238859675
10,SVM_RBF,False,1.0,1.0,1.0
10,SVM_POLY,True,0.56483516483516483,0.88927335640138405,0.74536396346526435
10,SVM_POLY,False,0.7495624781239062,0.991664737207687,0.87309688581314882
10,Log,True,0.55164835164835169,0.54803493449781659,0.54497647384445058
10,Log,False,0.67973398669933494,0.65663567202028739,0.66600346020761247
10,DL,True,0.87197802197802199,0.8729372937293729,0.87157486853030719
10,DL,False,1.0,0.99982502187226596,0.99991349480968861
10,SAE_SVM,True,0.67637362637362641,0.66111707841031153,0.66233047329089401
10,SAE_SVM,False,0.67693384669233458,0.67835847071203081,0.68166089965397925
10,SAE_SVM_RBF,True,0.7741758241758242,0.74668786433492307,0.75394409078328262
10,SAE_SVM_RBF,False,0.79786489324466225,0.78481666379755555,0.79195501730103801
10,SAE_SVM_POLY,True,0.69505494505494503,0.59952606635071093,0.61251037918627182
10,SAE_SVM_POLY,False,0.7017850892544627,0.59672619047619047,0.6181660899653979
10,DL_S,True,0.88571428571428568,0.90308123249299732,0.89454746747854963
10,DL_S,False,1.0,1.0,1.0
10,SAE_S_SVM,True,0.60549450549450545,0.57068876229932675,0.57182396900083032
10,SAE_S_SVM,False,0.63755687784389214,0.5853149100257069,0.59757785467128033
10,SAE_S_SVM_RBF,True,0.81538461538461537,0.74911660777385158,0.76944367561583171
10,SAE_S_SVM_RBF,False,0.83916695834791744,0.78209101288533678,0.80493079584775085
10,SAE_S_SVM_POLY,True,0.71923076923076923,0.60211591536338549,0.61915305840022139
10,SAE_S_SVM_POLY,False,0.72506125306265312,0.60026079397276155,0.62543252595155707
11,SVM,True,0.53778268063982348,0.56163594470046085,0.55496799332034508
11,SVM,False,0.59894829097283087,0.5965432960893855,0.59994780793319413
11,SVM_RBF,True,0.32542746828461117,0.9147286821705426,0.64430837740050095
11,SVM_RBF,False,1.0,1.0,1.0
11,SVM_POLY,True,0.56922228350799775,0.90446976336546892,0.75229613136654605
11,SVM_POLY,False,0.73023663453111309,0.99403483655452163,0.86395267919276275
11,Log,True,0.54495311638168786,0.55412226584408297,0.54912329529640969
11,Log,False,0.67309377738825593,0.65719664555878832,0.66353514265831592
11,DL,True,0.85273028130170991,0.87791027825099377,0.86585026440300583
11,DL,False,1.0,1.0,1.0
11,SAE_SVM,True,0.66850523993381139,0.6652030735455543,0.66295574728639017
11,SAE_SVM,False,0.68063102541630149,0.67238095238095241,0.67693110647181631
11,SAE_SVM_RBF,True,0.78102592388306669,0.77674163466812951,0.77623156136932925
11,SAE_SVM_RBF,False,0.8038562664329536,0.78433384641696602,0.79297146833681276
11,SAE_SVM_POLY,True,0.77992277992277992,0.60298507462686568,0.62983579181742277
11,SAE_SVM_POLY,False,0.76967572304995613,0.59790305010893241,0.62882741823242871
11,DL_S,True,0.89409817981246553,0.89855875831485588,0.89563039242972442
11,DL_S,False,1.0,0.99982474588152825,0.99991301322199022
11,SAE_S_SVM,True,0.61224489795918369,0.56661562021439515,0.56804898413581961
11,SAE_S_SVM,False,0.64995617879053458,0.58615238697439143,0.59855601948503823
11,SAE_S_SVM_RBF,True,0.82294539437396586,0.77587103484139364,0.79070414695240743
11,SAE_S_SVM_RBF,False,0.83575810692375108,0.78151122766759551,0.80254001391788443
11,SAE_S_SVM_POLY,True,0.75565361279646992,0.60700044306601686,0.62983579181742277
11,SAE_S_SVM_POLY,False,0.74916739702015778,0.59534754144031199,0.62282533054975642
12,SVM,True,0.53667745415318235,0.54550438596491224,0.53904969961769522
12,SVM,False,0.62403433476394854,0.60836820083682008,0.61334926596107886
12,SVM_RBF,True,0.31984897518878103,0.92946708463949845,0.64336428181321681
12,SVM_RBF,False,1.0,1.0,1.0
12,SVM_POLY,True,0.58360302049622437,0.89273927392739272,0.75368651010376841
12,SVM_POLY,False,0.75896995708154502,0.98727110317105837,0.87529873677022874
12,Log,True,0.55177993527508096,0.56801776790671854,0.56062261059530316
