DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
CPSase_L_chain_int_CPSase_L_D2,220,1.0,1.0,1.0,0.998,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,223,0.972,0.921,0.921,0.943,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,210,0.967,0.917,0.917,0.95,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,203,0.997,0.98,0.926,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,213,0.971,1.0,0.882,0.973,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,199,0.976,0.936,0.978,0.986,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,206,0.995,0.98,0.98,0.945,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,216,0.995,1.0,0.904,0.982,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,219,0.973,0.981,0.912,0.966,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,222,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,209,1.0,1.0,0.96,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,225,0.984,0.974,0.884,0.988,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,212,1.0,1.0,0.979,0.99,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,215,0.963,0.936,0.936,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,218,0.999,1.0,0.96,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,221,0.986,0.973,0.973,0.986,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,224,0.997,1.0,0.975,0.993,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,0.977604444444
