DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00254.20_int_PF00254.20,0.680666666667
PF00051.10_int_PF00051.10,0.699625
PF00074.12_int_PF07686.9,0.719
PF00782.12_int_PF00782.12,0.72175
PF00017.16_int_PF00018.20,0.780444444444
PF00087.13_int_PF00087.13,0.7992
PF00385.16_int_PF00385.16,0.813833333333
PF00028.9_int_PF00028.9,0.8265
PF00149.20_int_PF08321.4,0.8635
PF00243.10_int_PF00243.10,0.864285714286
PF00167.10_int_PF07679.8,0.873375
PF00393.11_int_PF00393.11,0.8816
PF00004.21_int_PF09336.2,0.884333333333
PF00025.13_int_PF00025.13,0.896111111111
PF00617.11_int_PF00618.12,0.92
PF00104.22_int_PF08832.2,0.94525
PF00511.9_int_PF00511.9,0.954333333333
PF00081.14_int_PF00081.14,0.960875
PF00033.11_int_PF00033.11,0.973166666667
PF00127.12_int_PF06433.3,0.981333333333
PF00032.9_int_PF02939.8,0.99375
PF00712.11_int_PF02768.7,0.995
PF00033.11_int_PF00355.18,0.995285714286
PF00032.9_int_PF02271.8,0.9985
PF00033.11_int_PF02271.8,1.0
PF00033.11_int_PF02939.8,1.0
PF00034.13_int_PF00141.15,1.0
PF00034.13_int_PF02239.8,1.0
