DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
CPSase_L_chain_int_CPSase_L_D2,113,0.75,1.0,0.8,0.75,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,43,0.802,0.727,0.727,0.835,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,4,0.827,1.0,0.5,0.853,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,61,0.849,0.984,0.521,0.858,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,80,0.764,0.854,0.759,0.789,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,23,1.0,0.0,0.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,97,0.735,0.571,0.571,0.714,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,149,0.875,0.851,0.851,0.869,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,161,0.842,0.867,0.796,0.853,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,42,0.833,0.698,0.8,0.842,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,3,0.77,0.812,0.867,0.799,0.0,0.0
