DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
CPSase_L_chain_int_CPSase_L_D2,165,0.96,0.738,0.939,0.939,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,143,0.996,0.983,0.922,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,187,0.995,1.0,0.94,0.999,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,181,0.986,1.0,0.942,0.986,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,196,0.991,0.981,0.962,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,192,0.993,1.0,0.96,0.947,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,173,0.96,0.844,0.927,0.965,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,142,0.966,0.939,0.92,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,164,0.942,0.78,0.97,0.919,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,186,0.994,1.0,0.902,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,154,0.963,0.976,0.854,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,180,0.997,1.0,0.939,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,195,0.978,0.917,0.917,0.95,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,191,0.964,0.978,0.818,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,172,0.971,0.98,0.873,0.965,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,141,0.965,0.917,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,163,0.996,1.0,0.957,0.996,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,153,0.963,0.922,0.887,0.957,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,185,0.543,0.111,0.5,0.457,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,179,1.0,1.0,0.98,0.987,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,202,0.998,1.0,0.981,0.972,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,190,0.971,1.0,0.855,0.97,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,171,0.967,1.0,0.855,0.942,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,205,0.997,0.98,0.962,0.986,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,184,0.99,1.0,0.957,0.971,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,152,0.94,0.843,0.915,0.912,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,162,0.543,0.111,0.333,0.457,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,201,0.974,0.765,1.0,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,178,0.996,1.0,0.92,0.97,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,208,0.994,1.0,0.944,0.954,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,170,0.988,1.0,0.867,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,204,0.989,0.939,0.979,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,214,0.979,0.911,0.932,0.964,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,211,0.997,0.979,0.959,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,217,0.991,1.0,0.943,0.952,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,177,0.997,0.977,0.896,0.996,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,207,0.962,0.961,0.907,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,200,0.904,0.521,0.893,0.852,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,220,0.998,0.971,0.971,0.964,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,203,0.999,0.98,0.98,0.979,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,213,0.997,0.978,0.978,0.993,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,216,0.995,1.0,0.904,0.989,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,210,0.97,0.833,0.952,0.953,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,223,0.966,0.947,0.9,0.965,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,199,0.972,0.851,0.952,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,206,0.979,0.98,0.906,0.964,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,219,0.964,0.925,0.845,0.969,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,212,0.967,1.0,0.94,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,225,0.988,1.0,0.907,0.989,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,209,0.978,1.0,0.941,0.99,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,215,0.976,1.0,0.887,0.967,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,222,0.96,1.0,0.878,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,218,0.964,0.917,0.917,0.938,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,224,0.976,0.949,0.925,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,221,0.993,0.946,0.946,0.987,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,0.969608888889
